;time_stamp;Name;Kernel;feature_cnt;type;Train_News;Train_Spam;Test_News;Test_Spam;True_News;True_Spam;False_News;False_Spam;Accuracy;Kappa;rauc;duration;News_TPR;News_FPR;News_Prec;News_Recall;News_F1;Spam_TPR;Spam_FPR;Spam_Prec;Spam_Recall;Spam_F1
3934;2017_09_25_12:08:40;SGD;;;descriptive_features;175.0;159.0;66.0;78.0;44.0;34.0;44.0;22.0;30.56;10.0;55.13;0.016;0.67;0.56;0.5;0.67;0.57;0.44;0.33;0.61;0.44;0.51
3935;2017_09_25_12:08:40;MLP;;;descriptive_features;175.0;159.0;66.0;78.0;25.0;58.0;20.0;41.0;17.36;12.54;56.12;0.037000000000000005;0.38;0.26;0.56;0.38;0.45;0.74;0.62;0.59;0.74;0.66
3936;2017_09_25_12:08:56;RandomForest;;;descriptive_features;175.0;159.0;66.0;78.0;59.0;57.0;21.0;7.0;40.97;61.47;81.24;16.558;0.89;0.27;0.74;0.89;0.81;0.73;0.11;0.89;0.73;0.8
3937;2017_09_25_12:08:57;AdaBoost;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;55.0;23.0;12.0;37.5;51.67;76.17;0.809;0.82;0.29;0.7;0.82;0.76;0.71;0.18;0.82;0.71;0.76
3938;2017_09_25_12:09:13;Vote;;;descriptive_features;175.0;159.0;66.0;78.0;47.0;62.0;16.0;19.0;75.69;50.88;75.35;16.505;0.71;0.21;0.75;0.71;0.73;0.79;0.29;0.77;0.79;0.78
3939;2017_09_25_12:09:14;LogisticRegression;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;28.0;50.0;10.0;38.89;19.82;60.37;0.016;0.85;0.64;0.53;0.85;0.65;0.36;0.15;0.74;0.36;0.48
3940;2017_09_25_12:09:14;GaussianNB;;;descriptive_features;175.0;159.0;66.0;78.0;28.0;58.0;20.0;38.0;19.44;17.14;58.39;0.038;0.42;0.26;0.58;0.42;0.49;0.74;0.58;0.6;0.74;0.66
3941;2017_09_25_12:09:14;MultinomialNB;;;descriptive_features;175.0;159.0;66.0;78.0;18.0;71.0;7.0;48.0;12.5;19.22;59.15;0.016;0.27;0.09;0.72;0.27;0.39;0.91;0.73;0.6;0.91;0.72
3942;2017_09_25_12:09:14;BernoulliNB;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;56.0;22.0;10.0;38.89;55.86;78.32;0.016;0.85;0.28;0.72;0.85;0.78;0.72;0.15;0.85;0.72;0.78
3943;2017_09_25_12:09:14;SVC;linear;;descriptive_features;175.0;159.0;66.0;78.0;59.0;53.0;25.0;7.0;40.97;56.16;78.67;0.038;0.89;0.32;0.7;0.89;0.78;0.68;0.11;0.88;0.68;0.77
3944;2017_09_25_12:09:14;SVC;poly;;descriptive_features;175.0;159.0;66.0;78.0;47.0;47.0;31.0;19.0;32.64;31.03;65.73;0.016;0.71;0.4;0.6;0.71;0.65;0.6;0.29;0.71;0.6;0.65
3945;2017_09_25_12:09:14;SVC;rbf;;descriptive_features;175.0;159.0;66.0;78.0;56.0;58.0;20.0;10.0;38.89;58.53;79.6;0.031;0.85;0.26;0.74;0.85;0.79;0.74;0.15;0.85;0.74;0.79
3946;2017_09_25_12:09:14;SVC;sigmoid;;descriptive_features;175.0;159.0;66.0;78.0;46.0;55.0;23.0;20.0;31.94;40.07;70.1;0.018000000000000002;0.7;0.29;0.67;0.7;0.68;0.71;0.3;0.73;0.71;0.72
3947;2017_09_25_12:09:14;SGD;;;descriptive_features;175.0;159.0;66.0;78.0;34.0;40.0;38.0;32.0;23.61;2.78;51.4;0.016;0.52;0.49;0.47;0.52;0.49;0.51;0.48;0.56;0.51;0.53
3948;2017_09_25_12:09:14;MLP;;;descriptive_features;175.0;159.0;66.0;78.0;45.0;20.0;58.0;21.0;31.25;-5.92;46.91;0.038;0.68;0.74;0.44;0.68;0.53;0.26;0.32;0.49;0.26;0.34
3949;2017_09_25_12:09:30;RandomForest;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;58.0;20.0;12.0;37.5;55.66;78.09;16.017;0.82;0.26;0.73;0.82;0.77;0.74;0.18;0.83;0.74;0.78
3950;2017_09_25_12:09:31;AdaBoost;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;55.0;23.0;12.0;37.5;51.67;76.17;0.528;0.82;0.29;0.7;0.82;0.76;0.71;0.18;0.82;0.71;0.76
3951;2017_09_25_12:09:47;Vote;;;descriptive_features;175.0;159.0;66.0;78.0;50.0;59.0;19.0;16.0;75.69;51.22;75.7;16.75;0.76;0.24;0.72;0.76;0.74;0.76;0.24;0.79;0.76;0.77
3952;2017_09_25_12:09:47;LogisticRegression;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;28.0;50.0;10.0;38.89;19.82;60.37;0.016;0.85;0.64;0.53;0.85;0.65;0.36;0.15;0.74;0.36;0.48
3953;2017_09_25_12:09:47;GaussianNB;;;descriptive_features;175.0;159.0;66.0;78.0;28.0;58.0;20.0;38.0;19.44;17.14;58.39;0.016;0.42;0.26;0.58;0.42;0.49;0.74;0.58;0.6;0.74;0.66
3954;2017_09_25_12:09:47;MultinomialNB;;;descriptive_features;175.0;159.0;66.0;78.0;18.0;71.0;7.0;48.0;12.5;19.22;59.15;0.0;0.27;0.09;0.72;0.27;0.39;0.91;0.73;0.6;0.91;0.72
3955;2017_09_25_12:09:47;BernoulliNB;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;56.0;22.0;10.0;38.89;55.86;78.32;0.031;0.85;0.28;0.72;0.85;0.78;0.72;0.15;0.85;0.72;0.78
3956;2017_09_25_12:09:48;SVC;linear;;descriptive_features;175.0;159.0;66.0;78.0;59.0;53.0;25.0;7.0;40.97;56.16;78.67;0.053;0.89;0.32;0.7;0.89;0.78;0.68;0.11;0.88;0.68;0.77
3957;2017_09_25_12:09:48;SVC;poly;;descriptive_features;175.0;159.0;66.0;78.0;47.0;47.0;31.0;19.0;32.64;31.03;65.73;0.016;0.71;0.4;0.6;0.71;0.65;0.6;0.29;0.71;0.6;0.65
3958;2017_09_25_12:09:48;SVC;rbf;;descriptive_features;175.0;159.0;66.0;78.0;56.0;58.0;20.0;10.0;38.89;58.53;79.6;0.031;0.85;0.26;0.74;0.85;0.79;0.74;0.15;0.85;0.74;0.79
3959;2017_09_25_12:09:48;SVC;sigmoid;;descriptive_features;175.0;159.0;66.0;78.0;46.0;55.0;23.0;20.0;31.94;40.07;70.1;0.016;0.7;0.29;0.67;0.7;0.68;0.71;0.3;0.73;0.71;0.72
3960;2017_09_25_12:09:48;SGD;;;descriptive_features;175.0;159.0;66.0;78.0;24.0;60.0;18.0;42.0;16.67;13.67;56.64;0.018000000000000002;0.36;0.23;0.57;0.36;0.44;0.77;0.64;0.59;0.77;0.67
3961;2017_09_25_12:09:48;MLP;;;descriptive_features;175.0;159.0;66.0;78.0;51.0;9.0;69.0;15.0;35.42;-10.53;44.41;0.03;0.77;0.88;0.42;0.77;0.54;0.12;0.23;0.38;0.12;0.18
3962;2017_09_25_12:10:05;RandomForest;;;descriptive_features;175.0;159.0;66.0;78.0;57.0;56.0;22.0;9.0;39.58;57.29;79.08;16.754;0.86;0.28;0.72;0.86;0.78;0.72;0.14;0.86;0.72;0.78
3963;2017_09_25_12:10:05;AdaBoost;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;55.0;23.0;12.0;37.5;51.67;76.17;0.485;0.82;0.29;0.7;0.82;0.76;0.71;0.18;0.82;0.71;0.76
3964;2017_09_25_12:10:22;Vote;;;descriptive_features;175.0;159.0;66.0;78.0;49.0;58.0;20.0;17.0;74.31;48.43;74.3;16.865;0.74;0.26;0.71;0.74;0.72;0.74;0.26;0.77;0.74;0.75
3965;2017_09_25_12:10:22;LogisticRegression;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;28.0;50.0;10.0;38.89;19.82;60.37;0.028999999999999998;0.85;0.64;0.53;0.85;0.65;0.36;0.15;0.74;0.36;0.48
3966;2017_09_25_12:10:22;GaussianNB;;;descriptive_features;175.0;159.0;66.0;78.0;28.0;58.0;20.0;38.0;19.44;17.14;58.39;0.053;0.42;0.26;0.58;0.42;0.49;0.74;0.58;0.6;0.74;0.66
3967;2017_09_25_12:10:22;MultinomialNB;;;descriptive_features;175.0;159.0;66.0;78.0;18.0;71.0;7.0;48.0;12.5;19.22;59.15;0.006;0.27;0.09;0.72;0.27;0.39;0.91;0.73;0.6;0.91;0.72
3968;2017_09_25_12:10:22;BernoulliNB;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;56.0;22.0;10.0;38.89;55.86;78.32;0.016;0.85;0.28;0.72;0.85;0.78;0.72;0.15;0.85;0.72;0.78
3969;2017_09_25_12:10:22;SVC;linear;;descriptive_features;175.0;159.0;66.0;78.0;59.0;53.0;25.0;7.0;40.97;56.16;78.67;0.047;0.89;0.32;0.7;0.89;0.78;0.68;0.11;0.88;0.68;0.77
3970;2017_09_25_12:10:22;SVC;poly;;descriptive_features;175.0;159.0;66.0;78.0;47.0;47.0;31.0;19.0;32.64;31.03;65.73;0.032;0.71;0.4;0.6;0.71;0.65;0.6;0.29;0.71;0.6;0.65
3971;2017_09_25_12:10:22;SVC;rbf;;descriptive_features;175.0;159.0;66.0;78.0;56.0;58.0;20.0;10.0;38.89;58.53;79.6;0.045;0.85;0.26;0.74;0.85;0.79;0.74;0.15;0.85;0.74;0.79
3972;2017_09_25_12:10:22;SVC;sigmoid;;descriptive_features;175.0;159.0;66.0;78.0;46.0;55.0;23.0;20.0;31.94;40.07;70.1;0.032;0.7;0.29;0.67;0.7;0.68;0.71;0.3;0.73;0.71;0.72
3973;2017_09_25_12:10:22;SGD;;;descriptive_features;175.0;159.0;66.0;78.0;19.0;70.0;8.0;47.0;13.19;19.41;59.27;0.019;0.29;0.1;0.7;0.29;0.41;0.9;0.71;0.6;0.9;0.72
3974;2017_09_25_12:10:22;MLP;;;descriptive_features;175.0;159.0;66.0;78.0;65.0;3.0;75.0;1.0;45.14;2.15;51.17;0.032;0.98;0.96;0.46;0.98;0.63;0.04;0.02;0.75;0.04;0.08
3975;2017_09_25_12:10:39;RandomForest;;;descriptive_features;175.0;159.0;66.0;78.0;51.0;56.0;22.0;15.0;35.42;48.67;74.53;16.761;0.77;0.28;0.7;0.77;0.73;0.72;0.23;0.79;0.72;0.75
3976;2017_09_25_12:10:40;AdaBoost;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;55.0;23.0;12.0;37.5;51.67;76.17;0.494;0.82;0.29;0.7;0.82;0.76;0.71;0.18;0.82;0.71;0.76
3977;2017_09_25_12:10:57;Vote;;;descriptive_features;175.0;159.0;66.0;78.0;48.0;59.0;19.0;18.0;74.31;48.31;74.18;16.754;0.73;0.24;0.72;0.73;0.72;0.76;0.27;0.77;0.76;0.76
3978;2017_09_25_12:10:57;LogisticRegression;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;28.0;50.0;10.0;38.89;19.82;60.37;0.021;0.85;0.64;0.53;0.85;0.65;0.36;0.15;0.74;0.36;0.48
3979;2017_09_25_12:10:57;GaussianNB;;;descriptive_features;175.0;159.0;66.0;78.0;28.0;58.0;20.0;38.0;19.44;17.14;58.39;0.027999999999999997;0.42;0.26;0.58;0.42;0.49;0.74;0.58;0.6;0.74;0.66
3980;2017_09_25_12:10:57;MultinomialNB;;;descriptive_features;175.0;159.0;66.0;78.0;18.0;71.0;7.0;48.0;12.5;19.22;59.15;0.02;0.27;0.09;0.72;0.27;0.39;0.91;0.73;0.6;0.91;0.72
3981;2017_09_25_12:10:57;BernoulliNB;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;56.0;22.0;10.0;38.89;55.86;78.32;0.024;0.85;0.28;0.72;0.85;0.78;0.72;0.15;0.85;0.72;0.78
3982;2017_09_25_12:10:57;SVC;linear;;descriptive_features;175.0;159.0;66.0;78.0;59.0;53.0;25.0;7.0;40.97;56.16;78.67;0.038;0.89;0.32;0.7;0.89;0.78;0.68;0.11;0.88;0.68;0.77
3983;2017_09_25_12:10:57;SVC;poly;;descriptive_features;175.0;159.0;66.0;78.0;47.0;47.0;31.0;19.0;32.64;31.03;65.73;0.032;0.71;0.4;0.6;0.71;0.65;0.6;0.29;0.71;0.6;0.65
3984;2017_09_25_12:10:57;SVC;rbf;;descriptive_features;175.0;159.0;66.0;78.0;56.0;58.0;20.0;10.0;38.89;58.53;79.6;0.027999999999999997;0.85;0.26;0.74;0.85;0.79;0.74;0.15;0.85;0.74;0.79
3985;2017_09_25_12:10:57;SVC;sigmoid;;descriptive_features;175.0;159.0;66.0;78.0;46.0;55.0;23.0;20.0;31.94;40.07;70.1;0.025;0.7;0.29;0.67;0.7;0.68;0.71;0.3;0.73;0.71;0.72
3986;2017_09_25_12:10:57;SGD;;;descriptive_features;175.0;159.0;66.0;78.0;62.0;7.0;71.0;4.0;43.06;2.7;51.46;0.016;0.94;0.91;0.47;0.94;0.63;0.09;0.06;0.64;0.09;0.16
3987;2017_09_25_12:10:57;MLP;;;descriptive_features;175.0;159.0;66.0;78.0;65.0;3.0;75.0;1.0;45.14;2.15;51.17;0.035;0.98;0.96;0.46;0.98;0.63;0.04;0.02;0.75;0.04;0.08
3988;2017_09_25_12:11:14;RandomForest;;;descriptive_features;175.0;159.0;66.0;78.0;55.0;58.0;20.0;11.0;38.19;57.09;78.85;16.669;0.83;0.26;0.73;0.83;0.78;0.74;0.17;0.84;0.74;0.79
3989;2017_09_25_12:11:14;AdaBoost;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;55.0;23.0;12.0;37.5;51.67;76.17;0.501;0.82;0.29;0.7;0.82;0.76;0.71;0.18;0.82;0.71;0.76
3990;2017_09_25_12:11:31;Vote;;;descriptive_features;175.0;159.0;66.0;78.0;57.0;54.0;24.0;9.0;77.08;54.64;77.8;16.942999999999998;0.86;0.31;0.7;0.86;0.77;0.69;0.14;0.86;0.69;0.77
3991;2017_09_25_12:11:31;LogisticRegression;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;28.0;50.0;10.0;38.89;19.82;60.37;0.022000000000000002;0.85;0.64;0.53;0.85;0.65;0.36;0.15;0.74;0.36;0.48
3992;2017_09_25_12:11:31;GaussianNB;;;descriptive_features;175.0;159.0;66.0;78.0;28.0;58.0;20.0;38.0;19.44;17.14;58.39;0.031;0.42;0.26;0.58;0.42;0.49;0.74;0.58;0.6;0.74;0.66
3993;2017_09_25_12:11:31;MultinomialNB;;;descriptive_features;175.0;159.0;66.0;78.0;18.0;71.0;7.0;48.0;12.5;19.22;59.15;0.016;0.27;0.09;0.72;0.27;0.39;0.91;0.73;0.6;0.91;0.72
3994;2017_09_25_12:11:31;BernoulliNB;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;56.0;22.0;10.0;38.89;55.86;78.32;0.016;0.85;0.28;0.72;0.85;0.78;0.72;0.15;0.85;0.72;0.78
3995;2017_09_25_12:11:31;SVC;linear;;descriptive_features;175.0;159.0;66.0;78.0;59.0;53.0;25.0;7.0;40.97;56.16;78.67;0.031;0.89;0.32;0.7;0.89;0.78;0.68;0.11;0.88;0.68;0.77
3996;2017_09_25_12:11:31;SVC;poly;;descriptive_features;175.0;159.0;66.0;78.0;47.0;47.0;31.0;19.0;32.64;31.03;65.73;0.031;0.71;0.4;0.6;0.71;0.65;0.6;0.29;0.71;0.6;0.65
3997;2017_09_25_12:11:31;SVC;rbf;;descriptive_features;175.0;159.0;66.0;78.0;56.0;58.0;20.0;10.0;38.89;58.53;79.6;0.038;0.85;0.26;0.74;0.85;0.79;0.74;0.15;0.85;0.74;0.79
3998;2017_09_25_12:11:31;SVC;sigmoid;;descriptive_features;175.0;159.0;66.0;78.0;46.0;55.0;23.0;20.0;31.94;40.07;70.1;0.016;0.7;0.29;0.67;0.7;0.68;0.71;0.3;0.73;0.71;0.72
3999;2017_09_25_12:11:32;SGD;;;descriptive_features;175.0;159.0;66.0;78.0;22.0;67.0;11.0;44.0;15.28;20.0;59.62;0.018000000000000002;0.33;0.14;0.67;0.33;0.44;0.86;0.67;0.6;0.86;0.71
4000;2017_09_25_12:11:32;MLP;;;descriptive_features;175.0;159.0;66.0;78.0;64.0;6.0;72.0;2.0;44.44;4.31;52.33;0.031;0.97;0.92;0.47;0.97;0.63;0.08;0.03;0.75;0.08;0.14
4001;2017_09_25_12:11:48;RandomForest;;;descriptive_features;175.0;159.0;66.0;78.0;55.0;61.0;17.0;11.0;38.19;61.11;80.77;16.156;0.83;0.22;0.76;0.83;0.79;0.78;0.17;0.85;0.78;0.81
4002;2017_09_25_12:11:48;AdaBoost;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;55.0;23.0;12.0;37.5;51.67;76.17;0.585;0.82;0.29;0.7;0.82;0.76;0.71;0.18;0.82;0.71;0.76
4003;2017_09_25_12:12:05;Vote;;;descriptive_features;175.0;159.0;66.0;78.0;50.0;62.0;16.0;16.0;77.78;55.24;77.62;16.938;0.76;0.21;0.76;0.76;0.76;0.79;0.24;0.79;0.79;0.79
4004;2017_09_25_12:12:05;LogisticRegression;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;28.0;50.0;10.0;38.89;19.82;60.37;0.016;0.85;0.64;0.53;0.85;0.65;0.36;0.15;0.74;0.36;0.48
4005;2017_09_25_12:12:05;GaussianNB;;;descriptive_features;175.0;159.0;66.0;78.0;28.0;58.0;20.0;38.0;19.44;17.14;58.39;0.031;0.42;0.26;0.58;0.42;0.49;0.74;0.58;0.6;0.74;0.66
4006;2017_09_25_12:12:05;MultinomialNB;;;descriptive_features;175.0;159.0;66.0;78.0;18.0;71.0;7.0;48.0;12.5;19.22;59.15;0.02;0.27;0.09;0.72;0.27;0.39;0.91;0.73;0.6;0.91;0.72
4007;2017_09_25_12:12:06;BernoulliNB;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;56.0;22.0;10.0;38.89;55.86;78.32;0.031;0.85;0.28;0.72;0.85;0.78;0.72;0.15;0.85;0.72;0.78
4008;2017_09_25_12:12:06;SVC;linear;;descriptive_features;175.0;159.0;66.0;78.0;59.0;53.0;25.0;7.0;40.97;56.16;78.67;0.047;0.89;0.32;0.7;0.89;0.78;0.68;0.11;0.88;0.68;0.77
4009;2017_09_25_12:12:06;SVC;poly;;descriptive_features;175.0;159.0;66.0;78.0;47.0;47.0;31.0;19.0;32.64;31.03;65.73;0.018000000000000002;0.71;0.4;0.6;0.71;0.65;0.6;0.29;0.71;0.6;0.65
4010;2017_09_25_12:12:06;SVC;rbf;;descriptive_features;175.0;159.0;66.0;78.0;56.0;58.0;20.0;10.0;38.89;58.53;79.6;0.031;0.85;0.26;0.74;0.85;0.79;0.74;0.15;0.85;0.74;0.79
4011;2017_09_25_12:12:06;SVC;sigmoid;;descriptive_features;175.0;159.0;66.0;78.0;46.0;55.0;23.0;20.0;31.94;40.07;70.1;0.036000000000000004;0.7;0.29;0.67;0.7;0.68;0.71;0.3;0.73;0.71;0.72
4012;2017_09_25_12:12:06;SGD;;;descriptive_features;175.0;159.0;66.0;78.0;22.0;64.0;14.0;44.0;15.28;15.94;57.69;0.017;0.33;0.18;0.61;0.33;0.43;0.82;0.67;0.59;0.82;0.69
4013;2017_09_25_12:12:06;MLP;;;descriptive_features;175.0;159.0;66.0;78.0;30.0;48.0;30.0;36.0;20.83;7.04;53.5;0.038;0.45;0.38;0.5;0.45;0.47;0.62;0.55;0.57;0.62;0.59
4014;2017_09_25_12:12:22;RandomForest;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;59.0;19.0;12.0;37.5;56.99;78.73;16.636;0.82;0.24;0.74;0.82;0.78;0.76;0.18;0.83;0.76;0.79
4015;2017_09_25_12:12:23;AdaBoost;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;55.0;23.0;12.0;37.5;51.67;76.17;0.539;0.82;0.29;0.7;0.82;0.76;0.71;0.18;0.82;0.71;0.76
4016;2017_09_25_12:12:40;Vote;;;descriptive_features;175.0;159.0;66.0;78.0;36.0;67.0;11.0;30.0;71.53;41.36;70.22;16.63;0.55;0.14;0.77;0.55;0.64;0.86;0.45;0.69;0.86;0.77
4017;2017_09_25_12:08:39;LogisticRegression;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;28.0;50.0;10.0;38.89;19.82;60.37;0.016;0.85;0.64;0.53;0.85;0.65;0.36;0.15;0.74;0.36;0.48
4018;2017_09_25_12:08:39;GaussianNB;;;descriptive_features;175.0;159.0;66.0;78.0;28.0;58.0;20.0;38.0;19.44;17.14;58.39;0.016;0.42;0.26;0.58;0.42;0.49;0.74;0.58;0.6;0.74;0.66
4019;2017_09_25_12:08:39;MultinomialNB;;;descriptive_features;175.0;159.0;66.0;78.0;18.0;71.0;7.0;48.0;12.5;19.22;59.15;0.012;0.27;0.09;0.72;0.27;0.39;0.91;0.73;0.6;0.91;0.72
4020;2017_09_25_12:08:39;BernoulliNB;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;56.0;22.0;10.0;38.89;55.86;78.32;0.016;0.85;0.28;0.72;0.85;0.78;0.72;0.15;0.85;0.72;0.78
4021;2017_09_25_12:08:39;SVC;linear;;descriptive_features;175.0;159.0;66.0;78.0;59.0;53.0;25.0;7.0;40.97;56.16;78.67;0.05;0.89;0.32;0.7;0.89;0.78;0.68;0.11;0.88;0.68;0.77
4022;2017_09_25_12:08:39;SVC;poly;;descriptive_features;175.0;159.0;66.0;78.0;47.0;47.0;31.0;19.0;32.64;31.03;65.73;0.031;0.71;0.4;0.6;0.71;0.65;0.6;0.29;0.71;0.6;0.65
4023;2017_09_25_12:08:39;SVC;rbf;;descriptive_features;175.0;159.0;66.0;78.0;56.0;58.0;20.0;10.0;38.89;58.53;79.6;0.031;0.85;0.26;0.74;0.85;0.79;0.74;0.15;0.85;0.74;0.79
4024;2017_09_25_12:08:39;SVC;sigmoid;;descriptive_features;175.0;159.0;66.0;78.0;46.0;55.0;23.0;20.0;31.94;40.07;70.1;0.02;0.7;0.29;0.67;0.7;0.68;0.71;0.3;0.73;0.71;0.72
4025;2017_09_25_12:08:40;SGD;;;descriptive_features;175.0;159.0;66.0;78.0;44.0;34.0;44.0;22.0;30.56;10.0;55.13;0.016;0.67;0.56;0.5;0.67;0.57;0.44;0.33;0.61;0.44;0.51
4026;2017_09_25_12:08:40;MLP;;;descriptive_features;175.0;159.0;66.0;78.0;25.0;58.0;20.0;41.0;17.36;12.54;56.12;0.037000000000000005;0.38;0.26;0.56;0.38;0.45;0.74;0.62;0.59;0.74;0.66
4027;2017_09_25_12:08:56;RandomForest;;;descriptive_features;175.0;159.0;66.0;78.0;59.0;57.0;21.0;7.0;40.97;61.47;81.24;16.558;0.89;0.27;0.74;0.89;0.81;0.73;0.11;0.89;0.73;0.8
4028;2017_09_25_12:08:57;AdaBoost;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;55.0;23.0;12.0;37.5;51.67;76.17;0.809;0.82;0.29;0.7;0.82;0.76;0.71;0.18;0.82;0.71;0.76
4029;2017_09_25_12:09:13;Vote;;;descriptive_features;175.0;159.0;66.0;78.0;47.0;62.0;16.0;19.0;75.69;50.88;75.35;16.505;0.71;0.21;0.75;0.71;0.73;0.79;0.29;0.77;0.79;0.78
4030;2017_09_25_12:09:14;LogisticRegression;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;28.0;50.0;10.0;38.89;19.82;60.37;0.016;0.85;0.64;0.53;0.85;0.65;0.36;0.15;0.74;0.36;0.48
4031;2017_09_25_12:09:14;GaussianNB;;;descriptive_features;175.0;159.0;66.0;78.0;28.0;58.0;20.0;38.0;19.44;17.14;58.39;0.038;0.42;0.26;0.58;0.42;0.49;0.74;0.58;0.6;0.74;0.66
4032;2017_09_25_12:09:14;MultinomialNB;;;descriptive_features;175.0;159.0;66.0;78.0;18.0;71.0;7.0;48.0;12.5;19.22;59.15;0.016;0.27;0.09;0.72;0.27;0.39;0.91;0.73;0.6;0.91;0.72
4033;2017_09_25_12:09:14;BernoulliNB;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;56.0;22.0;10.0;38.89;55.86;78.32;0.016;0.85;0.28;0.72;0.85;0.78;0.72;0.15;0.85;0.72;0.78
4034;2017_09_25_12:09:14;SVC;linear;;descriptive_features;175.0;159.0;66.0;78.0;59.0;53.0;25.0;7.0;40.97;56.16;78.67;0.038;0.89;0.32;0.7;0.89;0.78;0.68;0.11;0.88;0.68;0.77
4035;2017_09_25_12:09:14;SVC;poly;;descriptive_features;175.0;159.0;66.0;78.0;47.0;47.0;31.0;19.0;32.64;31.03;65.73;0.016;0.71;0.4;0.6;0.71;0.65;0.6;0.29;0.71;0.6;0.65
4036;2017_09_25_12:09:14;SVC;rbf;;descriptive_features;175.0;159.0;66.0;78.0;56.0;58.0;20.0;10.0;38.89;58.53;79.6;0.031;0.85;0.26;0.74;0.85;0.79;0.74;0.15;0.85;0.74;0.79
4037;2017_09_25_12:09:14;SVC;sigmoid;;descriptive_features;175.0;159.0;66.0;78.0;46.0;55.0;23.0;20.0;31.94;40.07;70.1;0.018000000000000002;0.7;0.29;0.67;0.7;0.68;0.71;0.3;0.73;0.71;0.72
4038;2017_09_25_12:09:14;SGD;;;descriptive_features;175.0;159.0;66.0;78.0;34.0;40.0;38.0;32.0;23.61;2.78;51.4;0.016;0.52;0.49;0.47;0.52;0.49;0.51;0.48;0.56;0.51;0.53
4039;2017_09_25_12:09:14;MLP;;;descriptive_features;175.0;159.0;66.0;78.0;45.0;20.0;58.0;21.0;31.25;-5.92;46.91;0.038;0.68;0.74;0.44;0.68;0.53;0.26;0.32;0.49;0.26;0.34
4040;2017_09_25_12:09:30;RandomForest;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;58.0;20.0;12.0;37.5;55.66;78.09;16.017;0.82;0.26;0.73;0.82;0.77;0.74;0.18;0.83;0.74;0.78
4041;2017_09_25_12:09:31;AdaBoost;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;55.0;23.0;12.0;37.5;51.67;76.17;0.528;0.82;0.29;0.7;0.82;0.76;0.71;0.18;0.82;0.71;0.76
4042;2017_09_25_12:09:47;Vote;;;descriptive_features;175.0;159.0;66.0;78.0;50.0;59.0;19.0;16.0;75.69;51.22;75.7;16.75;0.76;0.24;0.72;0.76;0.74;0.76;0.24;0.79;0.76;0.77
4043;2017_09_25_12:09:47;LogisticRegression;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;28.0;50.0;10.0;38.89;19.82;60.37;0.016;0.85;0.64;0.53;0.85;0.65;0.36;0.15;0.74;0.36;0.48
4044;2017_09_25_12:09:47;GaussianNB;;;descriptive_features;175.0;159.0;66.0;78.0;28.0;58.0;20.0;38.0;19.44;17.14;58.39;0.016;0.42;0.26;0.58;0.42;0.49;0.74;0.58;0.6;0.74;0.66
4045;2017_09_25_12:09:47;MultinomialNB;;;descriptive_features;175.0;159.0;66.0;78.0;18.0;71.0;7.0;48.0;12.5;19.22;59.15;0.0;0.27;0.09;0.72;0.27;0.39;0.91;0.73;0.6;0.91;0.72
4046;2017_09_25_12:09:47;BernoulliNB;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;56.0;22.0;10.0;38.89;55.86;78.32;0.031;0.85;0.28;0.72;0.85;0.78;0.72;0.15;0.85;0.72;0.78
4047;2017_09_25_12:09:48;SVC;linear;;descriptive_features;175.0;159.0;66.0;78.0;59.0;53.0;25.0;7.0;40.97;56.16;78.67;0.053;0.89;0.32;0.7;0.89;0.78;0.68;0.11;0.88;0.68;0.77
4048;2017_09_25_12:09:48;SVC;poly;;descriptive_features;175.0;159.0;66.0;78.0;47.0;47.0;31.0;19.0;32.64;31.03;65.73;0.016;0.71;0.4;0.6;0.71;0.65;0.6;0.29;0.71;0.6;0.65
