;id;timestamp;Linear Regression;Logistic Regression;Nearest Neighbors;RBF SVM;Linear SVM;Decision Tree;Random Forest;Neural Net;AdaBoost;Naive Bayes;QDA
0;866668290290184192;2017_06_26 17:28:59;[ 1.38927373];[1];[1];[2];[ 1195.57603492];[1];[1];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 17:29:00;[ 1.68276108];[2];[1];[2];[ 1.74489016];[2];[2];[2];[2];[2];[1]
0;866630898715947009;2017_06_26 17:29:00;[ 1.33634877];[2];[2];[2];[ 109.7415587];[1];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_26 17:29:00;[ 1.79757677];[2];[2];[2];[ 1.9816601];[2];[2];[2];[2];[2];[1]
0;869140128438136832;2017_06_26 17:29:00;[ 1.92429842];[2];[2];[2];[ 2.07577055];[2];[2];[2];[2];[2];[1]
0;866661103203360768;2017_06_26 17:28:45;[ 1.54134342];[2];[2];[2];[ 1.40402355];[2];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_26 17:28:45;[ 1.61399647];[2];[1];[2];[-58.24057764];[1];[2];[2];[2];[1];[1]
0;866668290290184192;2017_06_26 17:28:46;[ 1.23710761];[1];[1];[2];[-98.34585134];[1];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 17:28:46;[ 1.67848654];[2];[2];[2];[ 1.91034132];[2];[2];[2];[1];[2];[2]
0;866630898715947009;2017_06_26 17:28:46;[ 1.33365036];[2];[2];[2];[-8.48325774];[1];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_26 17:28:47;[ 1.7986002];[2];[2];[2];[ 2.12073318];[2];[2];[2];[2];[2];[2]
0;869140128438136832;2017_06_26 17:28:47;[ 1.92853008];[2];[2];[2];[-6.72376264];[2];[2];[2];[2];[2];[2]
0;866661103203360768;2017_06_26 17:28:30;[ 1.5269228];[2];[2];[2];[ 1.3907611];[2];[2];[2];[1];[2];[2]
0;866668601419456512;2017_06_26 17:28:30;[ 1.62065421];[2];[1];[2];[-61.94895092];[2];[2];[2];[2];[2];[2]
0;866668290290184192;2017_06_26 17:28:30;[ 1.39415909];[1];[1];[2];[-390.71729061];[1];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 17:28:31;[ 1.68125232];[2];[2];[2];[ 1.81348969];[2];[2];[2];[2];[2];[2]
0;866630898715947009;2017_06_26 17:28:31;[ 1.338584];[2];[1];[2];[-33.6000118];[1];[2];[2];[1];[2];[2]
0;860779411116888064;2017_06_26 17:28:31;[ 1.7989177];[2];[2];[2];[ 2.0252069];[2];[2];[2];[2];[2];[2]
0;869140128438136832;2017_06_26 17:28:32;[ 1.92634496];[2];[2];[2];[ 2.26123523];[2];[2];[2];[2];[2];[2]
0;866661103203360768;2017_06_26 17:28:12;[ 1.53843407];[2];[2];[2];[ 3.92728248];[2];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_26 17:28:12;[ 1.60713093];[2];[1];[2];[ 252.65317742];[1];[2];[2];[2];[1];[1]
0;866668290290184192;2017_06_26 17:28:13;[ 1.25165726];[1];[1];[2];[ 1654.12531626];[2];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 17:28:13;[ 1.6840534];[2];[2];[2];[ 2.00799771];[2];[2];[2];[1];[2];[1]
0;866630898715947009;2017_06_26 17:28:13;[ 1.34080126];[2];[2];[2];[ 150.8550513];[1];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_26 17:28:13;[ 1.80312795];[2];[2];[2];[ 2.22083216];[2];[2];[2];[2];[2];[1]
0;869140128438136832;2017_06_26 17:28:14;[ 1.92352622];[2];[2];[2];[ 0.08073904];[2];[2];[2];[2];[2];[1]
0;866661103203360768;2017_06_26 17:13:12;[ 1.50711695];[2];[2];[2];[ 5.57554181];[2];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_26 17:13:13;[ 1.60920781];[2];[1];[2];[ 716.60760106];[1];[2];[2];[2];[2];[1]
0;866668290290184192;2017_06_26 17:13:13;[ 1.37853895];[1];[1];[2];[ 4850.10532509];[2];[1];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 17:13:13;[ 1.68183127];[2];[2];[2];[ 1.68671991];[2];[2];[2];[1];[2];[1]
0;866630898715947009;2017_06_26 17:13:14;[ 1.31901072];[2];[1];[2];[ 437.69119634];[1];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_26 17:13:14;[ 1.80005429];[2];[2];[2];[ 1.88323635];[2];[2];[2];[2];[2];[2]
0;869140128438136832;2017_06_26 17:13:15;[ 1.92377814];[2];[2];[2];[-8.26977857];[2];[2];[2];[2];[2];[2]
0;866661103203360768;2017_06_26 17:12:56;[ 1.53254372];[2];[2];[2];[ 1.48742499];[2];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_26 17:12:56;[ 1.62502199];[2];[1];[2];[-18.21476998];[2];[2];[2];[2];[2];[2]
0;866668290290184192;2017_06_26 17:12:57;[ 1.39995261];[1];[1];[2];[-170.00627205];[2];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 17:12:57;[ 1.68329044];[2];[2];[2];[ 1.69768183];[2];[2];[2];[2];[2];[2]
0;866630898715947009;2017_06_26 17:12:58;[ 1.33959829];[2];[2];[2];[-13.45270256];[1];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_26 17:12:58;[ 1.80216533];[2];[2];[2];[ 1.93191732];[2];[2];[2];[2];[2];[2]
0;869140128438136832;2017_06_26 17:12:59;[ 1.93061638];[2];[2];[2];[ 4.19308005];[2];[2];[2];[2];[2];[2]
0;866661103203360768;2017_06_26 17:12:41;[ 1.529968];[2];[2];[2];[ 1.97722652];[2];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_26 17:12:42;[ 1.62507445];[2];[1];[2];[ 38.47446164];[2];[2];[2];[2];[2];[1]
0;866668290290184192;2017_06_26 17:12:42;[ 1.3852509];[1];[1];[2];[ 68.49844251];[1];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 17:12:43;[ 1.67463522];[2];[2];[2];[ 1.56914984];[2];[2];[2];[1];[2];[1]
0;866630898715947009;2017_06_26 17:12:43;[ 1.33591352];[2];[2];[2];[ 8.66324144];[1];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_26 17:12:44;[ 1.79561666];[2];[2];[2];[ 1.75975846];[2];[2];[2];[2];[2];[1]
0;869140128438136832;2017_06_26 17:12:44;[ 1.92479441];[2];[2];[2];[ 8.0519051];[2];[2];[2];[2];[2];[1]
0;866661103203360768;2017_06_26 17:12:29;[ 1.52673102];[2];[2];[2];[ 2.16116769];[2];[2];[2];[1];[2];[2]
0;866668601419456512;2017_06_26 17:12:29;[ 1.61647357];[2];[1];[2];[ 43.86003045];[2];[2];[2];[2];[2];[2]
0;866668290290184192;2017_06_26 17:12:29;[ 1.38361547];[1];[1];[2];[ 163.52088803];[2];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 17:12:30;[ 1.68091529];[2];[1];[2];[ 1.77681927];[2];[2];[2];[2];[2];[2]
0;866630898715947009;2017_06_26 17:12:30;[ 1.33348796];[2];[1];[2];[ 16.81612344];[1];[2];[2];[1];[2];[2]
0;860779411116888064;2017_06_26 17:12:30;[ 1.80324392];[2];[2];[2];[ 1.98597978];[2];[2];[2];[2];[2];[2]
0;869140128438136832;2017_06_26 17:12:31;[ 1.92849943];[2];[2];[2];[ 5.96761616];[2];[2];[2];[2];[2];[2]
0;866661103203360768;2017_06_26 17:12:16;[ 1.53304608];[2];[2];[2];[ 2.25131655];[2];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_26 17:12:16;[ 1.62646661];[2];[1];[2];[-47.89614768];[2];[2];[2];[2];[2];[1]
0;866668290290184192;2017_06_26 17:12:16;[ 1.38921313];[1];[1];[2];[-861.39316557];[1];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 17:12:17;[ 1.68035832];[2];[2];[2];[ 1.74370124];[2];[2];[2];[2];[2];[1]
0;866630898715947009;2017_06_26 17:12:17;[ 1.34547621];[2];[2];[2];[-72.79393199];[1];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_26 17:12:17;[ 1.80296267];[2];[2];[2];[ 1.96160577];[2];[2];[2];[2];[2];[1]
0;869140128438136832;2017_06_26 17:12:18;[ 1.92786938];[2];[2];[2];[ 20.8081354];[2];[2];[2];[2];[2];[1]
0;866661103203360768;2017_06_26 17:12:04;[ 1.53346122];[2];[2];[2];[ 3.21840298];[1];[2];[2];[1];[2];[2]
0;866668601419456512;2017_06_26 17:12:04;[ 1.62812082];[2];[1];[2];[ 232.57672498];[2];[2];[2];[2];[2];[2]
0;866668290290184192;2017_06_26 17:12:04;[ 1.40549922];[1];[1];[2];[ 1033.64093104];[1];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 17:12:05;[ 1.68242701];[2];[2];[2];[ 1.50055122];[2];[2];[2];[2];[2];[1]
0;866630898715947009;2017_06_26 17:12:05;[ 1.34503583];[2];[2];[2];[ 97.15667254];[1];[2];[2];[1];[2];[2]
0;860779411116888064;2017_06_26 17:12:05;[ 1.80057965];[2];[2];[2];[ 1.73248963];[2];[2];[2];[2];[2];[2]
0;869140128438136832;2017_06_26 17:12:06;[ 1.92562452];[2];[2];[2];[ 16.76468623];[2];[2];[2];[2];[2];[2]
0;866661103203360768;2017_06_26 17:11:50;[ 1.52283877];[2];[2];[2];[ 0.61499246];[1];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_26 17:11:51;[ 1.60646045];[2];[1];[2];[-253.09736098];[2];[2];[2];[2];[2];[1]
0;866668290290184192;2017_06_26 17:11:51;[ 1.37469713];[1];[1];[2];[-1509.46922864];[1];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 17:11:51;[ 1.68333275];[2];[2];[2];[ 2.06712099];[2];[2];[2];[1];[2];[2]
0;866630898715947009;2017_06_26 17:11:52;[ 1.33836033];[2];[2];[2];[-135.05766634];[1];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_26 17:11:52;[ 1.79809715];[2];[2];[2];[ 2.29722035];[2];[2];[2];[2];[2];[2]
0;869140128438136832;2017_06_26 17:11:52;[ 1.92293078];[2];[2];[2];[-0.7861153];[2];[2];[2];[2];[2];[1]
0;866661103203360768;2017_06_26 17:11:38;[ 1.5339617];[2];[1];[2];[ 1.40642445];[2];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_26 17:11:38;[ 1.60128713];[2];[1];[2];[-54.65172883];[2];[2];[2];[2];[1];[1]
0;866668290290184192;2017_06_26 17:11:38;[ 1.22348489];[1];[1];[2];[-344.70228432];[2];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 17:11:39;[ 1.67463832];[2];[2];[2];[ 1.66133193];[1];[2];[2];[2];[2];[1]
0;866630898715947009;2017_06_26 17:11:39;[ 1.3306196];[2];[2];[2];[-29.79223098];[1];[1];[2];[1];[1];[1]
0;860779411116888064;2017_06_26 17:11:39;[ 1.79445583];[2];[2];[2];[ 1.88044467];[2];[2];[2];[2];[2];[1]
0;869140128438136832;2017_06_26 17:11:40;[ 1.92373151];[2];[2];[2];[ 2.01176331];[2];[2];[2];[2];[2];[2]
0;866661103203360768;2017_06_26 17:11:25;[ 1.51629323];[2];[2];[2];[ 0.81080529];[1];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_26 17:11:25;[ 1.60778285];[2];[1];[2];[-191.31657474];[1];[2];[2];[2];[2];[1]
0;866668290290184192;2017_06_26 17:11:25;[ 1.38646676];[1];[1];[2];[-1019.94908681];[1];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 17:11:26;[ 1.67586336];[2];[1];[2];[ 1.97074631];[2];[2];[2];[2];[2];[1]
0;866630898715947009;2017_06_26 17:11:26;[ 1.32486043];[2];[2];[2];[-90.8430698];[1];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_26 17:11:26;[ 1.79613623];[2];[2];[2];[ 2.21506044];[2];[2];[2];[2];[2];[1]
0;869140128438136832;2017_06_26 17:11:27;[ 1.92422407];[2];[2];[2];[-4.03347309];[2];[2];[2];[2];[2];[2]
0;866661103203360768;2017_06_26 17:11:11;[ 1.52963735];[2];[2];[2];[ 11.27136175];[1];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_26 17:11:11;[ 1.62446022];[2];[1];[2];[ 1608.77876566];[1];[2];[2];[2];[2];[1]
0;866668290290184192;2017_06_26 17:11:13;[ 1.39832372];[1];[1];[2];[ 10125.98102358];[1];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 17:11:13;[ 1.67903588];[2];[2];[2];[ 1.97212008];[2];[2];[2];[1];[2];[1]
0;866630898715947009;2017_06_26 17:11:13;[ 1.33953545];[2];[2];[2];[ 916.49631453];[1];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_26 17:11:14;[ 1.7940067];[2];[2];[2];[ 2.27622222];[2];[2];[2];[2];[2];[1]
0;869140128438136832;2017_06_26 17:11:14;[ 1.9312809];[2];[2];[2];[ 3.99712328];[2];[2];[2];[2];[2];[2]
0;866661103203360768;2017_06_26 17:03:15;[ 1.53334592];[2];[2];[2];[ 0.54533007];[2];[2];[2];[1];[2];[2]
0;866668601419456512;2017_06_26 17:03:15;[ 1.62448764];[2];[1];[2];[-279.99562841];[2];[2];[2];[2];[2];[2]
0;866668290290184192;2017_06_26 17:03:15;[ 1.40210149];[1];[1];[2];[-1805.90046179];[1];[2];[2];[1];[1];[2]
0;869132139186573312;2017_06_26 17:03:16;[ 1.68428905];[2];[1];[2];[ 2.25040875];[2];[2];[2];[1];[2];[2]
0;866630898715947009;2017_06_26 17:03:16;[ 1.34637587];[2];[2];[2];[-160.53751969];[1];[1];[2];[1];[2];[2]
0;860779411116888064;2017_06_26 17:03:16;[ 1.8042063];[2];[2];[2];[ 2.52162613];[2];[2];[2];[2];[2];[2]
0;869140128438136832;2017_06_26 17:03:17;[ 1.92563857];[2];[2];[2];[ 3.4117156];[2];[2];[2];[2];[2];[2]
0;866661103203360768;2017_06_26 17:03:03;[ 1.52018337];[2];[2];[2];[ 1.54497928];[1];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_26 17:03:03;[ 1.61529565];[2];[1];[2];[-2.42080378];[1];[2];[2];[2];[2];[1]
0;866668290290184192;2017_06_26 17:03:04;[ 1.38948379];[1];[1];[2];[ 185.95304482];[1];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 17:03:04;[ 1.68333381];[2];[1];[2];[ 1.71238716];[1];[2];[2];[1];[2];[2]
0;866630898715947009;2017_06_26 17:03:04;[ 1.32877656];[2];[1];[2];[ 17.27963182];[1];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_26 17:03:05;[ 1.80262063];[2];[2];[2];[ 1.9470386];[2];[2];[2];[2];[2];[2]
0;869140128438136832;2017_06_26 17:03:05;[ 1.93131102];[2];[2];[2];[-4.6592281];[2];[2];[2];[2];[2];[2]
0;866661103203360768;2017_06_26 17:02:51;[ 1.52516246];[2];[2];[2];[ 0.80532475];[2];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_26 17:02:51;[ 1.62309197];[2];[1];[2];[-56.94434818];[2];[2];[2];[2];[2];[2]
0;866668290290184192;2017_06_26 17:02:51;[ 1.40005568];[1];[1];[2];[-80.87369819];[1];[2];[2];[1];[1];[2]
0;869132139186573312;2017_06_26 17:02:52;[ 1.67108239];[2];[2];[2];[ 1.56561981];[1];[2];[2];[1];[2];[2]
0;866630898715947009;2017_06_26 17:02:52;[ 1.32747718];[2];[2];[2];[-7.38969027];[1];[2];[2];[1];[2];[2]
0;860779411116888064;2017_06_26 17:02:52;[ 1.79224899];[2];[2];[2];[ 1.76074889];[1];[2];[2];[2];[2];[2]
0;869140128438136832;2017_06_26 17:02:53;[ 1.93062123];[2];[2];[2];[-6.92393228];[2];[2];[2];[2];[2];[2]
0;866661103203360768;2017_06_26 17:02:39;[ 1.52815504];[2];[2];[2];[-1.81495486];[2];[2];[2];[1];[2];[2]
0;866668601419456512;2017_06_26 17:02:39;[ 1.62434378];[2];[1];[2];[-247.00942389];[1];[2];[2];[2];[2];[2]
0;866668290290184192;2017_06_26 17:02:39;[ 1.3914122];[1];[1];[2];[-1562.9963817];[1];[2];[2];[1];[1];[2]
0;869132139186573312;2017_06_26 17:02:40;[ 1.6808447];[2];[2];[2];[ 0.0716431];[2];[2];[2];[2];[2];[2]
0;866630898715947009;2017_06_26 17:02:40;[ 1.33902079];[2];[1];[2];[-141.25062435];[1];[2];[2];[1];[2];[2]
0;860779411116888064;2017_06_26 17:02:40;[ 1.79742206];[2];[2];[2];[ 0.06647179];[2];[2];[2];[2];[2];[2]
0;869140128438136832;2017_06_26 17:02:41;[ 1.92046816];[2];[2];[2];[ 1.91824145];[2];[2];[2];[2];[2];[2]
0;866661103203360768;2017_06_26 17:02:27;[ 1.52689954];[2];[2];[2];[ 0.01643297];[2];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_26 17:02:27;[ 1.62231657];[2];[1];[2];[-225.82869636];[2];[2];[2];[1];[2];[1]
0;866668290290184192;2017_06_26 17:02:27;[ 1.39606778];[1];[1];[2];[-1341.66139991];[1];[2];[1];[1];[1];[1]
0;869132139186573312;2017_06_26 17:02:28;[ 1.67895171];[2];[2];[2];[ 1.55275318];[2];[2];[2];[1];[2];[1]
0;866630898715947009;2017_06_26 17:02:28;[ 1.33016614];[2];[2];[2];[-120.16558335];[1];[2];[1];[1];[2];[1]
0;860779411116888064;2017_06_26 17:02:28;[ 1.80155566];[2];[2];[2];[ 1.7817654];[2];[2];[2];[2];[2];[1]
0;869140128438136832;2017_06_26 17:02:29;[ 1.93147643];[2];[2];[2];[-0.89439624];[2];[2];[2];[2];[2];[1]
0;866661103203360768;2017_06_26 17:02:13;[ 1.52618235];[2];[2];[2];[ 8.22328982];[1];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_26 17:02:14;[ 1.62066075];[2];[1];[2];[ 604.64998324];[2];[2];[2];[1];[2];[1]
0;866668290290184192;2017_06_26 17:02:14;[ 1.38780238];[1];[1];[2];[ 2532.98521503];[1];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 17:02:15;[ 1.67945247];[2];[2];[2];[ 2.85791187];[2];[2];[2];[1];[2];[2]
0;866630898715947009;2017_06_26 17:02:16;[ 1.33536146];[2];[2];[2];[ 238.90381753];[1];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_26 17:02:16;[ 1.80115887];[2];[2];[2];[ 3.19696494];[2];[2];[2];[2];[2];[1]
0;869140128438136832;2017_06_26 17:02:17;[ 1.92597667];[2];[2];[2];[ 44.75298301];[2];[2];[2];[2];[2];[1]
0;866661103203360768;2017_06_26 17:02:02;[ 1.52523509];[2];[2];[2];[-3.01689919];[2];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_26 17:02:02;[ 1.62619823];[2];[1];[2];[-703.05401599];[1];[2];[2];[2];[2];[1]
0;866668290290184192;2017_06_26 17:02:02;[ 1.39633533];[1];[1];[2];[-5417.42530767];[1];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 17:02:02;[ 1.68078983];[2];[2];[2];[ 0.76291495];[2];[2];[2];[2];[2];[1]
0;866630898715947009;2017_06_26 17:02:03;[ 1.33915743];[2];[2];[2];[-482.9312059];[1];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_26 17:02:03;[ 1.80334811];[2];[2];[2];[ 0.9006185];[2];[2];[2];[2];[2];[1]
0;869140128438136832;2017_06_26 17:02:03;[ 1.92145599];[2];[2];[2];[ 34.36318379];[2];[2];[2];[2];[2];[1]
0;866661103203360768;2017_06_26 17:01:50;[ 1.52684171];[2];[2];[2];[ 1.45555011];[2];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_26 17:01:50;[ 1.61509489];[2];[1];[2];[-146.15230304];[2];[2];[2];[1];[2];[1]
0;866668290290184192;2017_06_26 17:01:50;[ 1.38275786];[1];[1];[2];[-924.54824349];[1];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 17:01:51;[ 1.67784629];[2];[2];[2];[ 2.33326628];[2];[2];[2];[1];[2];[1]
0;866630898715947009;2017_06_26 17:01:51;[ 1.33794915];[2];[2];[2];[-81.28635163];[1];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_26 17:01:51;[ 1.79274461];[2];[2];[2];[ 2.61313581];[2];[2];[2];[2];[2];[1]
0;869140128438136832;2017_06_26 17:01:52;[ 1.92611541];[2];[2];[2];[ 2.23511828];[2];[2];[2];[2];[2];[2]
0;866661103203360768;2017_06_26 17:01:36;[ 1.52288033];[2];[2];[2];[-1.20463114];[1];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_26 17:01:38;[ 1.62688862];[2];[1];[2];[-426.46484021];[2];[2];[2];[2];[2];[1]
0;866668290290184192;2017_06_26 17:01:38;[ 1.37766688];[1];[1];[2];[-2533.36794897];[1];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 17:01:38;[ 1.67321027];[2];[2];[2];[ 1.71343203];[1];[2];[2];[1];[2];[1]
0;866630898715947009;2017_06_26 17:01:39;[ 1.33563382];[2];[2];[2];[-228.04501901];[1];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_26 17:01:39;[ 1.78842675];[2];[2];[2];[ 1.95698975];[2];[2];[2];[2];[2];[1]
0;869140128438136832;2017_06_26 17:01:39;[ 1.92120402];[2];[2];[2];[-3.34527417];[2];[2];[2];[2];[2];[1]
0;866661103203360768;2017_06_26 17:01:21;[ 1.53378141];[2];[2];[2];[ 0.21269339];[2];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_26 17:01:21;[ 1.6252226];[2];[1];[2];[ 19.97847014];[1];[2];[2];[1];[2];[1]
0;866668290290184192;2017_06_26 17:01:22;[ 1.39698583];[1];[1];[2];[-30.04458065];[1];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 17:01:22;[ 1.67964087];[2];[1];[2];[ 0.15642181];[2];[2];[2];[2];[2];[1]
0;866630898715947009;2017_06_26 17:01:24;[ 1.34678624];[2];[2];[2];[-2.11606615];[1];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_26 17:01:25;[ 1.7969064];[2];[2];[2];[ 0.16650938];[2];[2];[2];[2];[2];[1]
0;869140128438136832;2017_06_26 17:01:25;[ 1.92116463];[2];[2];[2];[ 7.19371907];[2];[2];[2];[2];[2];[1]
0;866661103203360768;2017_06_26 16:55:04;[ 1.53078938];[2];[2];[2];[-4.48116818];[1];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_26 16:55:05;[ 1.62086125];[2];[1];[2];[-731.36232988];[1];[2];[2];[2];[2];[1]
0;866668290290184192;2017_06_26 16:55:05;[ 1.40051511];[1];[1];[2];[-4582.51627435];[1];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 16:55:06;[ 1.68291201];[2];[2];[2];[ 0.3525935];[2];[2];[2];[1];[2];[2]
0;866630898715947009;2017_06_26 16:55:06;[ 1.34138584];[2];[2];[2];[-413.90288945];[1];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_26 16:55:08;[ 1.80267352];[2];[2];[2];[ 0.47105976];[2];[2];[2];[2];[2];[2]
0;869140128438136832;2017_06_26 16:55:08;[ 1.92553424];[2];[2];[2];[ 0.86990326];[2];[2];[2];[2];[2];[1]
0;866661103203360768;2017_06_26 16:54:53;[ 1.52340788];[2];[2];[2];[-0.05437539];[2];[2];[2];[1];[2];[2]
0;866668601419456512;2017_06_26 16:54:53;[ 1.61457987];[2];[1];[2];[-385.64504898];[1];[2];[2];[1];[2];[2]
0;866668290290184192;2017_06_26 16:54:54;[ 1.3803646];[1];[1];[2];[-2306.09204007];[1];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 16:54:54;[ 1.67557632];[2];[1];[2];[ 2.63645622];[2];[2];[2];[2];[2];[2]
0;866630898715947009;2017_06_26 16:54:54;[ 1.33138866];[2];[2];[2];[-206.43620841];[1];[2];[2];[1];[2];[2]
0;860779411116888064;2017_06_26 16:54:55;[ 1.79297213];[2];[2];[2];[ 2.96464706];[2];[2];[2];[2];[2];[2]
0;869140128438136832;2017_06_26 16:54:55;[ 1.93086593];[2];[2];[2];[-1.94518908];[2];[2];[2];[2];[2];[2]
0;866661103203360768;2017_06_26 16:54:41;[ 1.5151407];[2];[2];[2];[ 2.9805482];[2];[2];[2];[1];[2];[2]
0;866668601419456512;2017_06_26 16:54:42;[ 1.60910529];[2];[1];[2];[ 140.04203936];[2];[2];[2];[2];[2];[2]
0;866668290290184192;2017_06_26 16:54:42;[ 1.38854682];[1];[1];[2];[ 978.45368143];[1];[2];[2];[1];[1];[2]
0;869132139186573312;2017_06_26 16:54:42;[ 1.67202969];[2];[2];[2];[ 2.00481299];[2];[2];[2];[2];[2];[2]
0;866630898715947009;2017_06_26 16:54:43;[ 1.32187534];[2];[2];[2];[ 89.74328546];[1];[2];[2];[1];[2];[2]
0;860779411116888064;2017_06_26 16:54:43;[ 1.79113311];[2];[2];[2];[ 2.22880563];[2];[2];[2];[2];[2];[2]
0;869140128438136832;2017_06_26 16:54:44;[ 1.92666656];[2];[2];[2];[-1.06876213];[2];[2];[2];[2];[2];[1]
0;866661103203360768;2017_06_26 16:54:29;[ 1.52363952];[2];[2];[2];[ 2.71783371];[2];[2];[2];[1];[2];[2]
0;866668601419456512;2017_06_26 16:54:30;[ 1.61524607];[2];[1];[2];[ 57.32871116];[2];[2];[2];[2];[2];[2]
0;866668290290184192;2017_06_26 16:54:30;[ 1.38307525];[1];[1];[2];[-64.21741523];[1];[2];[2];[1];[1];[2]
0;869132139186573312;2017_06_26 16:54:30;[ 1.68411016];[2];[2];[2];[ 1.77044465];[2];[2];[2];[2];[2];[2]
0;866630898715947009;2017_06_26 16:54:31;[ 1.33626269];[2];[1];[2];[-1.64534634];[1];[2];[2];[1];[2];[2]
0;860779411116888064;2017_06_26 16:54:31;[ 1.80095875];[2];[2];[2];[ 2.03626739];[2];[2];[2];[2];[2];[2]
0;869140128438136832;2017_06_26 16:54:32;[ 1.92169223];[2];[2];[2];[ 16.31908286];[2];[2];[2];[2];[2];[1]
0;866661103203360768;2017_06_26 16:54:17;[ 1.51070165];[2];[2];[2];[ 3.1050996];[2];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_26 16:54:17;[ 1.60739806];[2];[1];[2];[ 125.44319222];[2];[2];[2];[1];[2];[1]
0;866668290290184192;2017_06_26 16:54:17;[ 1.40086001];[1];[1];[2];[ 784.51422181];[2];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 16:54:18;[ 1.67948348];[2];[1];[2];[ 2.15236904];[1];[2];[2];[1];[2];[1]
0;866630898715947009;2017_06_26 16:54:18;[ 1.31990564];[2];[2];[2];[ 73.24456728];[1];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_26 16:54:18;[ 1.79781786];[2];[2];[2];[ 2.42376455];[2];[2];[2];[2];[2];[1]
0;869140128438136832;2017_06_26 16:54:19;[ 1.92197546];[2];[2];[2];[ 2.42072811];[2];[2];[2];[2];[2];[1]
0;866661103203360768;2017_06_26 16:54:05;[ 1.5317919];[2];[2];[2];[ 15.0163074];[2];[2];[2];[1];[2];[2]
0;866668601419456512;2017_06_26 16:54:05;[ 1.62099902];[2];[1];[2];[ 592.32332166];[2];[2];[2];[2];[2];[2]
0;866668290290184192;2017_06_26 16:54:06;[ 1.39325216];[1];[1];[2];[-306.92507065];[1];[2];[2];[1];[1];[1]
0;869132139186573312;2017_06_26 16:54:06;[ 1.68568787];[2];[1];[2];[ 4.79895903];[2];[2];[2];[1];[2];[1]
